"close","volume","macd","rsi","obv","atr","mom","usd_close","gold_close","sma_plus_3"
"464.38","4509.633333"
"460.75","4481.233333"
"463.07","4444.616667"
"460.77","4432.95"
"458.13","4458.886667"
"455.7","4491"
"458.46","4533.296667"
"461.28","4565.643333"
"463.58","4600.54"
"467.24","4614.206667"
"470.41","4609.076667"
"474","4602.726667"
"476.68","4616.456667"
"473.62","4686.96"
"475.98","4744.466667"
"479.23","4766.686667"
"482.99","4758.99"
"480.69","4740.91"
"477.8","4745.083333"
"481.5","4741.633333"
"478.81","4763.1"
"482.53","4747.286667"
"486.84","4728.323333"
"491.57","4686.743333"
"488.17","4673.463333"
"490.86","4656.696667"
"487.33","4683.063333"
"490.02","4720.81"
"493.2","4761.363333"
"495.98","4795.713333"
"498.61","4820.073333"
"501.81","4843.706667"
"505.27","4842.166667"
"509.16","4831.166667"
"513.67","4811.94"
"509.11","4806.006667"
"505.06","4828.17"
"501.74","4847.03"
"504.89","4862.916667"
"509.35","4865.636667"
"504.9","4877.613333"
"509.13","4885.52"
"514.11","4875.66"
"519.22","4865.15"
"515.46","4845.793333"
"511.85","4818.3"
"507.57","4794.006667"
"504.11","4790.526667"
"501.19","4814.44"
"504.5","4835.07"
"508.32","4846.246667"
"513.41","4850.48"
"510.32","4858.826667"
"514.02","4864.53"
"517.41","4860.74"
"522.16","4833.653333"
"517.23","4821.08"
"513","4823.18"
"509.68","4832.473333"
"513.41","4830.473333"
